id	file	seg	src	tgt	old_tgt
004705	WORLD/AREAD033.EMI	13	{立绘0403}「われは ノスト\n泥の海にて、世界を\n見守るもの‥\n---\nアルカイの竜よ\nうつろう者達よ‥\nわれの力が 必要か？{码14010C92}力をかして！\n今は必要ない		{立绘0403}「我乃诺斯托\n于泥海之中，\n守护世界之物‥\n---\n阿尔凯之龙啊\n变幻无常之众啊‥\n需要我之力吗？借我力量！\n现在还不需要{码14010C92}力をかして！\n今は必要ない
004711	WORLD/AREAD033.EMI	13	{立绘0504}ロペ\n「そうか‥{码0B}\n君らも 無事だったんだ‥\n---\n‥まあ\n良かったんじゃない。\n---\nしばらく ダムにも\n戻れそうに ないし‥\n---\nつりでもして\nぷらぷら してるよ‥\n---\n君らは、つり\nうまいほう？{码14820C92}まだまだです\nきょうみないです		{立绘0504}罗佩\n「是吗‥\n你们也都平安啊‥\n---\n‥嘛\n那不是挺好。\n---\n大坝一时半会儿\n也回不去‥\n---\n我就钓钓鱼\n晃晃悠悠啦‥\n---\n你们，钓鱼\n拿手吗？还差得远\n没兴趣{码0B}\n君らも 無事だったんだ‥\n---\n‥まあ\n良かったんじゃない。\n---\nしばらく ダムにも\n戻れそうに ないし‥\n---\nつりでもして\nぷらぷら してるよ‥\n---\n君らは、つり\nうまいほう？{码14820C92}まだまだです\nきょうみないです
004720	WORLD/AREAD033.EMI	13	{立绘0504}何か用？{码14820C93}教えてください\n教わりません\n何でもないです		{立绘0504}有什么事？请教一下\n不想受教\n没什么事{码14820C93}教えてください\n教わりません\n何でもないです
004721	WORLD/AREAD033.EMI	13	{立绘0504}他にもある？{码14820C93}教えてください\n教わりません\n何でもないです		{立绘0504}还有别的吗？请教一下\n不想受教\n没什么事{码14820C93}教えてください\n教わりません\n何でもないです
004744	WORLD/AREAD038.EMI	11	下へ行きますか？{码14010C82}はい\nいいえ		要下去吗？是\n否{码14010C82}はい\nいいえ
004749	WORLD/AREAD038.EMI	11	どうしますか？{码14020C93}先にすすむ\n上に行く\nやめておく		怎么办？继续前进\n往上去\n先算了{码14020C93}先にすすむ\n上に行く\nやめておく
004750	WORLD/AREAD038.EMI	11	どうしますか？{码14030C92}皇帝の墓所へ行く\nやめておく		怎么办？前往皇帝墓所\n先算了{码14030C92}皇帝の墓所へ行く\nやめておく
004762	WORLD/AREAD039.EMI	11	下へ行きますか？{码14010C82}はい\nいいえ		要下去吗？是\n否{码14010C82}はい\nいいえ
004767	WORLD/AREAD039.EMI	11	どうしますか？{码14020C93}先にすすむ\n上に行く\nやめておく		怎么办？继续前进\n往上去\n先算了{码14020C93}先にすすむ\n上に行く\nやめておく
004768	WORLD/AREAD039.EMI	11	どうしますか？{码14030C92}皇帝の墓所へ行く\nやめておく		怎么办？前往皇帝墓所\n先算了{码14030C92}皇帝の墓所へ行く\nやめておく
004780	WORLD/AREAD040.EMI	11	下へ行きますか？{码14010C82}はい\nいいえ		要下去吗？是\n否{码14010C82}はい\nいいえ
004785	WORLD/AREAD040.EMI	11	どうしますか？{码14020C93}先にすすむ\n上に行く\nやめておく		怎么办？继续前进\n往上去\n先算了{码14020C93}先にすすむ\n上に行く\nやめておく
004786	WORLD/AREAD040.EMI	11	どうしますか？{码14030C92}皇帝の墓所へ行く\nやめておく		怎么办？前往皇帝墓所\n先算了{码14030C92}皇帝の墓所へ行く\nやめておく
004798	WORLD/AREAD041.EMI	13	下へ行きますか？{码14010C82}はい\nいいえ		要下去吗？是\n否{码14010C82}はい\nいいえ
004803	WORLD/AREAD041.EMI	13	どうしますか？{码14020C93}先にすすむ\n上に行く\nやめておく		怎么办？继续前进\n往上去\n先算了{码14020C93}先にすすむ\n上に行く\nやめておく
004804	WORLD/AREAD041.EMI	13	どうしますか？{码14030C92}皇帝の墓所へ行く\nやめておく		怎么办？前往皇帝墓所\n先算了{码14030C92}皇帝の墓所へ行く\nやめておく
004816	WORLD/AREAD043.EMI	11	下へ行きますか？{码14010C82}はい\nいいえ		要下去吗？是\n否{码14010C82}はい\nいいえ
004821	WORLD/AREAD043.EMI	11	どうしますか？{码14020C93}先にすすむ\n上に行く\nやめておく		怎么办？继续前进\n往上去\n先算了{码14020C93}先にすすむ\n上に行く\nやめておく
004822	WORLD/AREAD043.EMI	11	どうしますか？{码14030C92}皇帝の墓所へ行く\nやめておく		怎么办？前往皇帝墓所\n先算了{码14030C92}皇帝の墓所へ行く\nやめておく
004833	WORLD/AREAD047.EMI	11	「{色03}お宝{/色}探して\nこんな へき地まで\n来ちゃったよ‥ふぅ		「为了寻宝\n竟跑到这种\n偏僻地方来‥呼{色03}お宝{/色}探して\nこんな へき地まで\n来ちゃったよ‥ふぅ
004840	WORLD/AREAD048.EMI	11	「{色03}お宝{/色}探して\nこんな へき地まで\n来ちゃったよ‥ふぅ		「为了寻宝\n竟跑到这种\n偏僻地方来‥呼{色03}お宝{/色}探して\nこんな へき地まで\n来ちゃったよ‥ふぅ
004891	WORLD/AREAD057.EMI	13	{框06}{立绘C640}「おまえたちは‥{码0B}‥{码0B}‥\n---\nここで‥、何を\nしているのだ？		{框06}{立绘C640}「你们……\n---\n在这里‥，在\n做什么？{码0B}‥{码0B}‥\n---\nここで‥、何を\nしているのだ？
004893	WORLD/AREAD057.EMI	13	{框05}{立绘0101}「今夜、『竜』が現れると\n闻いて‥{码0B}‥\n---\nこの边りを\n見回っているのだ。		{框05}{立绘0101}「听闻今夜『龙』\n将会现身‥‥\n---\n故而在此附近\n巡视。{码0B}‥\n---\nこの边りを\n見回っているのだ。
004902	WORLD/AREAD057.EMI	13	{框03}{立绘C640}「‥{码0B}‥{码0B}‥理に 逆らうなどと\nどうして考えるのだ？		{框03}{立绘C640}「……为何要想着\n逆理而行？{码0B}‥{码0B}‥理に 逆らうなどと\nどうして考えるのだ？
004908	WORLD/AREAD058.EMI	11	旅の記錄ができます‥{码148B0C93}すこし休もう\n旅の記錄をしよう\n今は用がない		可记录旅程‥歇一歇再走\n记录旅程\n现在不需要{码148B0C93}すこし休もう\n旅の記錄をしよう\n今は用がない
004912	WORLD/AREAD058.EMI	11	{框05}「は、{码0B}ユンナさま\n今のところ‥\n---\n成長を 續けています。		{框05}「是，云娜大人\n目前‥\n---\n仍在继续成长。{码0B}ユンナさま\n今のところ‥\n---\n成長を 續けています。
004913	WORLD/AREAD058.EMI	11	{立绘0202}「やあ、{码0B}それはけっこう。		{立绘0202}「呀，那很好。{码0B}それはけっこう。
004918	WORLD/AREAD058.EMI	11	{立绘C140}「よかった、{码0B}見つからなく‥{引1000}		{立绘C140}「太好了，没被发现‥{码0B}見つからなく‥{引1000}
004920	WORLD/AREAD058.EMI	11	{框03}{立绘0202}「やー、{码0B}いけませんな。\n---\nここは、フォウ帝国の\n建物ですよ‥ 東の方？		{框03}{立绘0202}「呀—，这可不行啊。\n---\n这里可是福乌帝国的\n建筑哦‥东方那边？{码0B}いけませんな。\n---\nここは、フォウ帝国の\n建物ですよ‥ 東の方？
004924	WORLD/AREAD058.EMI	11	{框03}{立绘0202}「あ、{码0B}ややや！\n近づかないで下さいね‥		{框03}{立绘0202}「啊，呀呀呀！\n请不要靠近我哦‥{码0B}ややや！\n近づかないで下さいね‥
004928	WORLD/AREAD058.EMI	11	{框05}{立绘0202}「や、{码0B}残念ですが‥\nウソでは ありません。\n---\nさて‥‥！		{框05}{立绘0202}「唉，很遗憾\n但这不是谎话。\n---\n那么……！{码0B}残念ですが‥\nウソでは ありません。\n---\nさて‥‥！
004940	WORLD/AREAD058.EMI	11	{立绘0101}「何‥{码0B}だ、ここは？\n---\n內臟‥‥？		{立绘0101}「这是‥哪里？\n---\n内脏……？{码0B}だ、ここは？\n---\n內臟‥‥？
004943	WORLD/AREAD058.EMI	11	{立绘0601}「エ‥‥、{码0B}エリーナ！？		{立绘0601}「诶……，艾莉娜！？{码0B}エリーナ！？
004958	WORLD/AREAD058.EMI	11	{立绘8141}「く‥、{码0B}邪悪な気が\n強くなっている‥		{立绘8141}「可‥，邪恶的气息\n变强了‥{码0B}邪悪な気が\n強くなっている‥
004966	WORLD/AREAD059.EMI	12	{框06}{立绘8141}「‥{码0B}‥名を、{码0B}闻いてないな？		{框06}{立绘8141}「……还没问你叫什么名字呢？{码0B}‥名を、{码0B}闻いてないな？
004992	WORLD/AREAD064.EMI	13	{框06}{立绘C340}「き、{码0B}消えた‥！？\n---\nこまる‥！		{框06}{立绘C340}「不，不见了‥！？\n---\n糟糕‥！{码0B}消えた‥！？\n---\nこまる‥！
005000	WORLD/AREAD064.EMI	13	{框05}{立绘0302}「こ、{码0B}コイツ‥\nこっち 見てるよう！？		{框05}{立绘0302}「这，这家伙‥\n在看这边！？{码0B}コイツ‥\nこっち 見てるよう！？
005018	WORLD/AREAD064.EMI	13	{立绘8540}「こ、{码0B}こんにちは\n鳥さん‥‥\n---\n{立绘8140}「た、食べないで！！		{立绘8540}「小，小鸟\n你好……\n---\n{码0B}「别，别吃我！！{立绘8140}「た、食べないで！！
005030	WORLD/AREAD064.EMI	13	{立绘0303}「あ、{码0B}なによう！\n---\nアンタたちには もう\n何にもしないよう‥！		{立绘0303}「啊，干嘛！\n---\n对你们已经\n什么都不做了哟‥！{码0B}なによう！\n---\nアンタたちには もう\n何にもしないよう‥！
005055	WORLD/AREAD065.EMI	12	{框06}{立绘C340}「き、{码0B}消えた‥！？\n---\nこまる‥！		{框06}{立绘C340}「不，不见了‥！？\n---\n糟糕‥！{码0B}消えた‥！？\n---\nこまる‥！
005063	WORLD/AREAD065.EMI	12	{框05}{立绘0302}「こ、{码0B}コイツ‥\nこっち 見てるよう！？		{框05}{立绘0302}「这，这家伙‥\n在看这边！？{码0B}コイツ‥\nこっち 見てるよう！？
005081	WORLD/AREAD065.EMI	12	{立绘8540}「こ、{码0B}こんにちは\n鳥さん‥‥\n---\n{立绘8140}「た、食べないで！！		{立绘8540}「小，小鸟\n你好……\n---\n{码0B}「别，别吃我！！{立绘8140}「た、食べないで！！
005093	WORLD/AREAD065.EMI	12	{立绘0303}「あ、{码0B}なによう！\n---\nアンタたちには もう\n何にもしないよう‥！		{立绘0303}「啊，干嘛！\n---\n对你们已经\n什么都不做了哟‥！{码0B}なによう！\n---\nアンタたちには もう\n何にもしないよう‥！
005114	WORLD/AREAD067.EMI	11	{框21}\n   操作の說明を讀みますか？{码14010C82}はい\nいいえ		{框21}\n要阅读操作说明吗？是\n否{码14010C82}はい\nいいえ
005144	WORLD/AREAD070.EMI	11	{框06}{立绘C140}「とびこせそうな 場所で\n{色0A}○{/色}ボタンを 押すか‥\n---\nジャンプしたい 方向に\n{色05}方向キー{/色}を いれれば\nいいんです‥\n---\nやってみて下さい。		{框06}{立绘C140}「在能跳过去的地方\n按○键‥\n---\n或朝想跳的方向\n推方向键\n就行‥\n---\n请试试看。{色0A}○{/色}ボタンを 押すか‥\n---\nジャンプしたい 方向に\n{色05}方向キー{/色}を いれれば\nいいんです‥\n---\nやってみて下さい。
005145	WORLD/AREAD070.EMI	11	{框04}{立绘C140}「‥{码0B}‥{码0B}‥と、いう感じで\nもうひとつ、そっちも\nとびこえちゃいましょう。		{框04}{立绘C140}「……就像这样\n那边那个\n也跳过去吧。{码0B}‥{码0B}‥と、いう感じで\nもうひとつ、そっちも\nとびこえちゃいましょう。
005159	WORLD/AREAD070.EMI	11	{框02}{立绘C140}「‥{码0B}‥で、わたしたち\nお姉様を 探しに行く\nとちゅうなのです。{延时60}		{框02}{立绘C140}「……我们\n正在去找姐姐\n的途中。{码0B}‥で、わたしたち\nお姉様を 探しに行く\nとちゅうなのです。{延时60}
005174	WORLD/AREAD072.EMI	11	「竜{码0B}ね‥オレは一度も\n見た事ないけど\n---\nあんたは あるのかい？{码14020C93}あります\nここにいます\n話をやめる		「龙啊‥我可是\n一次都没见过\n---\n你见过吗？见过\n就在这里\n不聊了{码0B}ね‥オレは一度も\n見た事ないけど\n---\nあんたは あるのかい？{码14020C93}あります\nここにいます\n話をやめる
005175	WORLD/AREAD072.EMI	11	「ホントかい？！\n---\n竜ってのは いったい\nどんなモンなんだい？{码14030C94}色んな形をしてます\n空を飛び、口から火をはきます\n人の姿をしてます\n話をやめる		「真的吗？！\n---\n龙到底\n是什么样子的？各种形态都有\n能飞天，嘴里喷火\n还有人的模样\n不聊了{码14030C94}色んな形をしてます\n空を飛び、口から火をはきます\n人の姿をしてます\n話をやめる
005176	WORLD/AREAD072.EMI	11	「へえ、色んな形って\nたとえば どんな‥？{码14040C93}ムシとか魚とか\n草とか岩とか\n話をやめる		「哦，各种形态？\n比如都是什么样的？像虫子、像鱼\n像草、像岩石\n不聊了{码14040C93}ムシとか魚とか\n草とか岩とか\n話をやめる
005181	WORLD/AREAD072.EMI	11	「旅ねえ‥おれはずっと\nこの边りから\n出たことないけど‥\n---\nアンタらは どっから\n来たんだい？{码14050C93}海の向こうから\nきのうから\n話をやめる		「旅行啊‥我一直\n没离开过\n这片地方‥\n---\n你们从哪里\n来的？海的对面\n昨天刚到\n不聊了{码14050C93}海の向こうから\nきのうから\n話をやめる
005182	WORLD/AREAD072.EMI	11	「へえ、そんな\n遠いとこから‥！？\n---\n道中、いろんな事が\nあったんだろうなぁ‥{码14060C94}竜に会ったりした\n空を飛んだりした\n帝国に追われたりした\n話をやめる		「哦，从那么\n远的地方来‥！？\n---\n路上，一定经历了\n不少事吧‥遇到过龙\n飞过天\n被帝国追杀过\n不聊了{码14060C94}竜に会ったりした\n空を飛んだりした\n帝国に追われたりした\n話をやめる
005188	WORLD/AREAD072.EMI	11	「時の流れを生き\n人生を旅する、{码0B}って事かい？\n---\nそれじゃあ、今日を生きてる\nオレも旅人ってわけだ。		「活在时之流中\n把人生当作旅途，是吗？\n---\n那今天还活着的我\n也算旅人喽。{码0B}って事かい？\n---\nそれじゃあ、今日を生きてる\nオレも旅人ってわけだ。
005199	WORLD/AREAD074.EMI	8	{框03}{立绘0101}「あの、{码0B}それじゃ\nともかく‥‥\n---\n兄さまのところまで\n行きましょう。\n---\nきっと、心配していると\n思いますし‥。		{框03}{立绘0101}「那个，总之‥‥\n---\n先回兄长\n那里去吧。\n---\n他一定\n正担心着\n我们呢‥。{码0B}それじゃ\nともかく‥‥\n---\n兄さまのところまで\n行きましょう。\n---\nきっと、心配していると\n思いますし‥。
005200	WORLD/AREAD074.EMI	8	{立绘0302}「ちょっと、アンタら！\n町ん中には\n入らない方が いいぜ‥\n---\n呪いも まだ残ってるし\nそれに‥\n{码0B}{码0B}とにかく やめときな。		{立绘0302}「喂，你们！\n最好别进\n城里‥\n---\n诅咒还没散\n再说‥\n总之别去。{码0B}{码0B}とにかく やめときな。
005209	WORLD/AREAD076.EMI	11	{框02}{立绘0303}「ああ‥{码0B}‥\nここまで、来たからには‥\n---\n必ず、エリーナを\n見つけ出す‥！		{框02}{立绘0303}「啊……\n都走到这一步了‥\n---\n必定要\n找到艾莉娜‥！{码0B}‥\nここまで、来たからには‥\n---\n必ず、エリーナを\n見つけ出す‥！
005210	WORLD/AREAD076.EMI	11	{框02}{立绘0303}「‥{码0B}‥{码0B}‥{码0B}行ったか？		{框02}{立绘0303}「……走了吗？{码0B}‥{码0B}‥{码0B}行ったか？
005215	WORLD/AREAD076.EMI	11	{立绘0404}「で‥、シュークから‥\n---\n泥のない海が\n西まで つながってるって\n闻いたんだよ‥\n---\nだから、そこまで行けば\n何とかならないかと、思って‥\n---\nどう、乘せてくれない？{码14010C82}はい\nいいえ		{立绘0404}「然后‥，从修克‥\n---\n听说没有泥的海\n一直连到西边‥\n---\n所以，我想到了那儿\n说不定\n就有办法‥\n---\n怎么样，载我一程？是\n否{码14010C82}はい\nいいえ
005218	WORLD/AREAD076.EMI	11	{立绘0404}‥お礼なら ちゃんとするよ？{码14020C82}はい\nいいえ		{立绘0404}‥会好好谢你的？是\n否{码14020C82}はい\nいいえ
005219	WORLD/AREAD076.EMI	11	{立绘0404}‥砂漠をこえるまで、ね？{码14030C82}はい\nいいえ		{立绘0404}‥送我过沙漠，好不好？是\n否{码14030C82}はい\nいいえ
005220	WORLD/AREAD076.EMI	11	{立绘0404}‥おとなしく、するからさ？{码14040C82}はい\nいいえ		{立绘0404}‥我会乖乖听话的？是\n否{码14040C82}はい\nいいえ
005221	WORLD/AREAD076.EMI	11	{立绘0404}‥そんな事言わずに、ね？{码14050C82}はい\nいいえ		{立绘0404}‥别说那种话嘛？是\n否{码14050C82}はい\nいいえ
005222	WORLD/AREAD076.EMI	11	{立绘0404}‥賴むから、ね？{码14060C82}はい\nいいえ		{立绘0404}‥拜托了嘛？是\n否{码14060C82}はい\nいいえ
005223	WORLD/AREAD076.EMI	11	{立绘0404}‥イジワルしないで、お{码0B}ね{码0B}が{码0B}い❤{码14070C82}はい\nいいえ		{立绘0404}‥别使坏了，拜托❤是\n否{码0B}ね{码0B}が{码0B}い❤{码14070C82}はい\nいいえ
005225	WORLD/AREAD076.EMI	11	{立绘0404}「え、砂船に乘せてくれるの？{码14010C82}はい\nいいえ		{立绘0404}「诶，肯让我上砂船吗？是\n否{码14010C82}はい\nいいえ
005230	WORLD/AREAD076.EMI	11	\n  砂船に乘って、どこへ行こう？{码14080C93}シェドへ‥\n町の外へ出る\nどこへも行かない		\n乘上砂船，去哪儿？去谢德‥\n出城外\n哪儿也不去{码14080C93}シェドへ‥\n町の外へ出る\nどこへも行かない
005231	WORLD/AREAD076.EMI	11	\n  砂船に乘って、どこへ行こう？{码14090C94}シューク地方へ‥\nシェドへ‥\n町の外へ出る\nどこへも行かない		\n乘上砂船，去哪儿？去修克地方‥\n去谢德‥\n出城外\n哪儿也不去{码14090C94}シューク地方へ‥\nシェドへ‥\n町の外へ出る\nどこへも行かない
005261	WORLD/AREAD077.EMI	13	{框02}{立绘8040}「さだめ、さだめ‥{码0B}って\n同じ事ばっか 言いやがって！\n---\nあたし達に、力を\nかしてくれるのか‥\nどうなんだい？		{框02}{立绘8040}「天命天命‥\n张口闭口都是天命！\n---\n你们到底\n肯不肯借力给我们‥\n说句话呀？{码0B}って\n同じ事ばっか 言いやがって！\n---\nあたし達に、力を\nかしてくれるのか‥\nどうなんだい？
005267	WORLD/AREAD077.EMI	13	{框04}{立绘8848}「あの、{码0B}本体って‥\n---\nみなさん、どこに\nいらっしゃるんですか‥？		{框04}{立绘8848}「请问，本体‥\n---\n各位都身在\n何处呢‥？{码0B}本体って‥\n---\nみなさん、どこに\nいらっしゃるんですか‥？
005289	WORLD/AREAD078.EMI	11	下へ行きますか？{码14010C82}はい\nいいえ		要下去吗？是\n否{码14010C82}はい\nいいえ
005294	WORLD/AREAD078.EMI	11	どうしますか？{码14020C93}先にすすむ\n上に行く\nやめておく		怎么办？继续前进\n往上去\n先算了{码14020C93}先にすすむ\n上に行く\nやめておく
005295	WORLD/AREAD078.EMI	11	どうしますか？{码14030C92}皇帝の墓所へ行く\nやめておく		怎么办？前往皇帝墓所\n先算了{码14030C92}皇帝の墓所へ行く\nやめておく
005368	WORLD/AREAD093.EMI	11	{框06}{立绘8841}「兄さま‥、{码0B}道が‥！！		{框06}{立绘8841}「兄长‥，路‥！！{码0B}道が‥！！
005371	WORLD/AREAD093.EMI	11	{框06}{立绘8A41}「ご、{码0B}ごめんなさい。\nわたし‥、休もうなんて\n言ってしまって‥‥		{框06}{立绘8A41}「对，对不起。\n是我‥，说了\n要休息的话……{码0B}ごめんなさい。\nわたし‥、休もうなんて\n言ってしまって‥‥
005395	WORLD/AREAD093.EMI	11	{框06}{立绘8544}「お、{码0B}おい {码0B}俺は‥‥		{框06}{立绘8544}「喂，喂我……{码0B}おい {码0B}俺は‥‥
005460	WORLD/AREAD093.EMI	11	旅の記錄が できます‥{码148B0C93}休んでいく\n旅の記錄だけする\nやめておく		可记录旅程‥歇一歇再走\n只记录旅程\n先算了{码148B0C93}休んでいく\n旅の記錄だけする\nやめておく
005464	WORLD/AREAD101.EMI	13	{立绘C640}「ぐっ、{码0B}これは‥		{立绘C640}「呃，这是‥{码0B}これは‥
005466	WORLD/AREAD101.EMI	13	{立绘C640}「の、{码0B}呪いなどと‥		{立绘C640}「什、什么诅咒‥{码0B}呪いなどと‥
005467	WORLD/AREAD101.EMI	13	{立绘C640}「自らを‥{码0B} 滅ぼし\nかねない‥ ものまでを‥\n---\n使うと‥いうのか‥{码0B}‥{码0B}‥\n---\nヒトは‥？		{立绘C640}「连那种‥足以\n毁灭自身的‥东西‥\n---\n也‥照用不误‥‥‥\n---\n人类‥？{码0B} 滅ぼし\nかねない‥ ものまでを‥\n---\n使うと‥いうのか‥{码0B}‥{码0B}‥\n---\nヒトは‥？
005474	WORLD/AREAD102.EMI	11	{立绘C640}「ぐっ、{码0B}これは‥		{立绘C640}「呃，这是‥{码0B}これは‥
005476	WORLD/AREAD102.EMI	11	{立绘C640}「の、{码0B}呪いなどと‥		{立绘C640}「什、什么诅咒‥{码0B}呪いなどと‥
005477	WORLD/AREAD102.EMI	11	{立绘C640}「自らを‥{码0B} 滅ぼし\nかねない‥ ものまでを‥\n---\n使うと‥いうのか‥{码0B}‥{码0B}‥\n---\nヒトは‥？		{立绘C640}「连那种‥足以\n毁灭自身的‥东西‥\n---\n也‥照用不误‥‥‥\n---\n人类‥？{码0B} 滅ぼし\nかねない‥ ものまでを‥\n---\n使うと‥いうのか‥{码0B}‥{码0B}‥\n---\nヒトは‥？
005483	WORLD/AREAD104.EMI	11	{立绘C640}「‥{码0B}‥{码0B}‥神、か。		{立绘C640}「‥‥‥神，吗。{码0B}‥{码0B}‥神、か。
005486	WORLD/AREAD104.EMI	11	{框06}{立绘C640}「お前は‥\n神などでは、{码0B}ない。\n---\n{立绘8242}世界に、竜の気が高まり‥\nその力に えいきょうされた\n魔物が‥\n---\n自分を 神だと\n思いこんでるに すぎない。		{框06}{立绘C640}「你‥\n并不是什么神。\n---\n{码0B}世界的龙气高涨‥\n受此力量影响的\n魔物‥\n---\n不过是错把\n自己当成了神。{立绘8242}世界に、竜の気が高まり‥\nその力に えいきょうされた\n魔物が‥\n---\n自分を 神だと\n思いこんでるに すぎない。
005492	WORLD/AREAD104.EMI	11	{立绘8444}「な、{码0B}お、おめぇ‥\n---\n何を、やってたんだ？		{立绘8444}「喂，你、你小子‥\n---\n刚才，干啥去了？{码0B}お、おめぇ‥\n---\n何を、やってたんだ？
005497	WORLD/AREAD105.EMI	11	{立绘C640}「‥{码0B}‥{码0B}‥神、か。		{立绘C640}「‥‥‥神，吗。{码0B}‥{码0B}‥神、か。
005500	WORLD/AREAD105.EMI	11	{框06}{立绘C640}「お前は‥\n神などでは、{码0B}ない。\n---\n{立绘8242}世界に、竜の気が高まり‥\nその力に えいきょうされた\n魔物が‥\n---\n自分を 神だと\n思いこんでるに すぎない。		{框06}{立绘C640}「你‥\n并不是什么神。\n---\n{码0B}世界的龙气高涨‥\n受此力量影响的\n魔物‥\n---\n不过是错把\n自己当成了神。{立绘8242}世界に、竜の気が高まり‥\nその力に えいきょうされた\n魔物が‥\n---\n自分を 神だと\n思いこんでるに すぎない。
005506	WORLD/AREAD105.EMI	11	{立绘8444}「な、{码0B}お、おめぇ‥\n---\n何を、やってたんだ？		{立绘8444}「喂，你、你小子‥\n---\n刚才，干啥去了？{码0B}お、おめぇ‥\n---\n何を、やってたんだ？
005510	WORLD/AREAD106.EMI	11	水門のスイッチがある‥\n動かしてみますか？{码14010C82}動かす\nやめる		这里有水闸的开关‥\n要试着动一动吗？动一动\n算了{码14010C82}動かす\nやめる
005531	WORLD/AREAD109.EMI	11	{框21}\n   操作の說明を讀みますか？{码14010C82}はい\nいいえ		{框21}\n要阅读操作说明吗？是\n否{码14010C82}はい\nいいえ
005549	WORLD/AREAD110.EMI	11	{框02}{立绘0101}「{码0A}\n---\nくわらっく		{框02}{立绘0101}「\n---\n咔啦咬住{码0A}\n---\nくわらっく
005551	WORLD/AREAD111.EMI	8	{立绘8040}「ど、{码0B}どうだ‥\n高いだろう‥、怖いだろう？\n---\nやめるんだったら\n今のうちだぜ‥！？		{立绘8040}「怎、怎么样‥\n很高吧‥、很怕吧？\n---\n要是不想玩了\n现在还来得及‥！？{码0B}どうだ‥\n高いだろう‥、怖いだろう？\n---\nやめるんだったら\n今のうちだぜ‥！？
