id	file	seg	src	tgt
005293	WORLD/AREAD078.EMI	11	\n{道具2905}を手に入れた！	\n获得了{道具2905}！
005294	WORLD/AREAD078.EMI	11	どうしますか？先にすすむ\n上に行く\nやめておく	怎么办？继续前进\n往上去\n先算了
005295	WORLD/AREAD078.EMI	11	どうしますか？皇帝の墓所へ行く\nやめておく	怎么办？前往皇帝墓所\n先算了
005296	WORLD/AREAD078.EMI	11	\n{道具2A05}を手に入れた！	\n获得了{道具2A05}！
005297	WORLD/AREAD078.EMI	11	{道具2A05}は、音もなく\nくずれさった‥‥	{道具2A05}悄无声息地\n崩解了……
005298	WORLD/AREAD078.EMI	11	{打字02}\n---\nスイッチの前に立つと\nフロアが光り出します\n光るフロア上のブロックは‥\n---\n○ボタンで手前に\n×ボタンでおくに\n転がす事ができます\n---\n同じ色のブロックを3つ並べて\n道を作ってください。	{打字02}\n---\n站到开关前\n地面就会发光\n发光地面上的方块‥\n---\n用○键滚向近处\n用×键滚向远处\n即可推动\n---\n请将同色方块\n排成3个铺成路。
005299	WORLD/AREAD078.EMI	11	{道具2905}は、音もなく\nくずれさった‥‥	{道具2905}悄无声息地\n崩解了……
005300	WORLD/AREAD078.EMI	11	\n---\nあかい眼をふんではならない‥	\n---\n不得踩踏赤瞳‥
005301	WORLD/AREAD083.EMI	11	かぜのとう	风之塔
005302	WORLD/AREAD083.EMI	11	{框20}ふき上げる風に\nあわせて、ジャンプしよう。\n---\n台のはしに立って\n方向キーを入れると\nジャンプします。	{框20}配合吹起的风\n起跳吧。\n---\n站上台子边缘\n按下方向键\n即可起跳。
005325	WORLD/AREAD086.EMI	11	5	5
005326	WORLD/AREAD086.EMI	11	10	10
005327	WORLD/AREAD086.EMI	11	15	15
005328	WORLD/AREAD086.EMI	11	20	20
005329	WORLD/AREAD086.EMI	11	{道具9904}	{道具9904}
005330	WORLD/AREAD086.EMI	11	{道具9B04}	{道具9B04}
005331	WORLD/AREAD086.EMI	11	{道具5904}	{道具5904}
005332	WORLD/AREAD086.EMI	11	{道具9F04}	{道具9F04}
005333	WORLD/AREAD086.EMI	11	{立绘0101}	{立绘0101}
005334	WORLD/AREAD090.EMI	11	ほこらいりぐつい	祠堂入内
005335	WORLD/AREAD090.EMI	11	ほこらの內に入らんと欲する者\n供物を棒げよ。	欲入祠堂者\n须献上供品。
005337	WORLD/AREAD090.EMI	11	{框03}	{框03}
005338	WORLD/AREAD090.EMI	11	{框03}	{框03}
005339	WORLD/AREAD090.EMI	11	{框04}{立绘C640}「何のつもりだ‥！？	{框04}{立绘C640}「你想干什么‥！？
005340	WORLD/AREAD090.EMI	11	{立绘C640}「自ら‥‥\n---\n自ら、供物となったと\n言うのか！？\n---\n我が、行く道に‥\n身を棒げたとでも？	{立绘C640}「自愿‥‥\n---\n自愿成为供品\n你是说！？\n---\n在我前行之路上‥\n献上己身？
005341	WORLD/AREAD090.EMI	11	{立绘8040}「く‥‥\n---\n好むと、好まざると\nまわりをまきこみ\nおし流してゆく‥	{立绘8040}「唔‥‥\n---\n不管愿不愿意\n都卷入周遭\n一路裹挟而去‥
005342	WORLD/AREAD090.EMI	11	{立绘C640}「強大な、流れ‥\n---\nうつろわざるもの、か‥	{立绘C640}「强大的，洪流‥\n---\n不变不易者，吗‥
005343	WORLD/AREAD090.EMI	11	つめたくなっている‥	正渐渐变冷‥
005345	WORLD/AREAD090.EMI	11	{道具0405}の\n竜水晶を手に入れて‥\n---\n『{道具DB04}』の力を\n身につけた！	{道具0405}的\n龙水晶已到手‥\n---\n掌握了\n『{道具DB04}』之力！
005346	WORLD/AREAD093.EMI	11	さるでぃん。	萨鲁丁。
005347	WORLD/AREAD093.EMI	11	{框05}	{框05}
005348	WORLD/AREAD093.EMI	11	{立绘C140}「ここを、ずっと行けば‥\n---\n大陸に、着くって\n{立绘8141}ことですよね、ポコさん‥？	{立绘C140}「一直往这边走‥\n---\n就能抵达大陆\n{立绘8141}对吧，波科先生‥？
005349	WORLD/AREAD093.EMI	11	{框05}	{框05}
005350	WORLD/AREAD093.EMI	11	{框05}	{框05}
005353	WORLD/AREAD093.EMI	11	{立绘0202}「ふふふー‥\n---\nこんな所で、夜になったら\n困るって\n言ってますよ‥	{立绘0202}「呵呵呵‥\n---\n他说在这种地方\n天一黑\n可就麻烦了‥
005354	WORLD/AREAD093.EMI	11	{立绘0301}「いけない‥\n暗くなってきました‥！	{立绘0301}「糟糕‥\n天色暗下来了‥！
005355	WORLD/AREAD093.EMI	11	{立绘0403}「いかんな‥\n暗くなってきたぞ。	{立绘0403}「不好‥\n天色暗下来了。
005356	WORLD/AREAD093.EMI	11	{立绘0504}「急いだほうが\nよさそうだな。	{立绘0504}「看来最好\n抓紧些。
005359	WORLD/AREAD093.EMI	11	{立绘0605}「急がないと\n見えなくなっちまうよ！\n---\n	{立绘0605}「不抓紧\n就要看不见啦！\n---\n
005360	WORLD/AREAD093.EMI	11	{框02}{立绘8741}「ふう‥‥\n---\n{立绘C140}今日は、これ以上\n無理ですね‥‥	{框02}{立绘8741}「呼……\n---\n{立绘C140}今天无法\n再走了……
005361	WORLD/AREAD093.EMI	11	{框02}{立绘C240}「くっ‥‥\nここまで暗くなると\n道が見えないな‥	{框02}{立绘C240}「唔……\n暗成这样\n路都看不清了‥
005362	WORLD/AREAD093.EMI	11	{框02}{立绘C440}「すっかり、暗くなったな‥\n---\nひとまず、ここまでに\nした方が良さそうだ。	{框02}{立绘C440}「天已经全黑了‥\n---\n最好先\n到此为止。
005363	WORLD/AREAD093.EMI	11	{框02}{立绘8645}「もう、暗いから\n今日は、ここまでだね。\n---\n{立绘C540}「って、言ってますよ。	{框02}{立绘8645}「天已经黑了\n今天就到这里吧。\n---\n{立绘C540}「他是这么说的。
005364	WORLD/AREAD093.EMI	11	{立绘8544}「ふむ‥、しかし‥\n---\nあと、どのくらいだろう‥	{立绘8544}「嗯‥，可是‥\n---\n还有多远呢‥
005365	WORLD/AREAD093.EMI	11	{立绘C240}「こんな所で、足止めを\nくっていて‥\n---\nだいじょうぶだろうか‥	{立绘C240}「在这样的地方\n被耽搁‥\n---\n不要紧吧‥
005366	WORLD/AREAD093.EMI	11	{框05}	{框05}
005367	WORLD/AREAD093.EMI	11	{立绘C240}「そう、だな‥	{立绘C240}「是啊‥
005368	WORLD/AREAD093.EMI	11	{框06}{立绘8841}「兄さま‥、道が‥！！	{框06}{立绘8841}「兄长‥，路‥！！
005369	WORLD/AREAD093.EMI	11	{框05}	{框05}
005370	WORLD/AREAD093.EMI	11	{框05}{立绘0904}「無理をしてでも\n夜のうちに\n渡っておくべきだった！	{框05}{立绘0904}「就算勉强\n也本该趁夜里\n渡过去的！
005371	WORLD/AREAD093.EMI	11	{框06}{立绘8A41}「ご、ごめんなさい。\nわたし‥、休もうなんて\n言ってしまって‥‥	{框06}{立绘8A41}「对，对不起。\n是我‥，说了\n要休息的话……
005374	WORLD/AREAD093.EMI	11	{框06}{立绘C140}「わ‥、わたし達も\n探さないと‥！	{框06}{立绘C140}「我‥，我们也\n得去找‥！
005377	WORLD/AREAD093.EMI	11	{框05}{立绘C440}「地形からすれば\nこの边りが‥\n---\n大陸につながる\nあさせのようだが‥	{框05}{立绘C440}「从地形来看\n这一带‥\n---\n似乎就是连着大陆\n的浅滩‥
005378	WORLD/AREAD093.EMI	11	{框05}{立绘C440}「ダメだな‥\n---\nこちらの道も\nふさがってしまった‥	{框05}{立绘C440}「不行啊‥\n---\n这条路\n也被堵死了‥
005379	WORLD/AREAD093.EMI	11	{立绘C140}「つまり‥‥	{立绘C140}「也就是说……
005380	WORLD/AREAD093.EMI	11	{框05}{立绘0403}「次に、あさせが\n通れるまで‥\n---\nここで、足止めと\n言う事だな‥	{框05}{立绘0403}「要等浅滩\n再次能通行‥\n---\n就只能在此\n停留了‥
005381	WORLD/AREAD093.EMI	11	{立绘0504}「これが、落ち着いて\nいられるか‥！？	{立绘0504}「这叫人怎么\n冷静得下来‥！？
005383	WORLD/AREAD093.EMI	11	{框05}	{框05}
005384	WORLD/AREAD093.EMI	11	{立绘8645}「それは、ないね‥\n---\n	{立绘8645}「那可不会‥\n---\n
005385	WORLD/AREAD093.EMI	11	{立绘8645}「少なくとも\n	{立绘8645}「至少\n
005386	WORLD/AREAD093.EMI	11	{立绘0701}「あ、おはよう\n	{立绘0701}「啊，早安\n
005387	WORLD/AREAD093.EMI	11	{立绘0504}「‥‥‥	{立绘0504}「……
005388	WORLD/AREAD093.EMI	11	{立绘0701}「何だか、変なことに\nなっちゃいましたね‥\n---\n{立绘0101}でも‥‥\nだいじょうぶですよ。	{立绘0701}「总觉得\n事情变得好奇怪‥\n---\n{立绘0101}不过……\n不要紧的。
005391	WORLD/AREAD093.EMI	11	{立绘0605}「ま、そのうち\n渡れるさ‥\n---\n	{立绘0605}「嘛，早晚\n能过去的‥\n---\n
005393	WORLD/AREAD093.EMI	11	{立绘C140}「島の様子を\n見に行くんだったら‥\n---\nわたしも、行く！	{立绘C140}「要去看看\n岛上的情况的话‥\n---\n我也要去！
005394	WORLD/AREAD093.EMI	11	{框02}	{框02}
005395	WORLD/AREAD093.EMI	11	{框06}{立绘8544}「お、おい俺は‥‥	{框06}{立绘8544}「喂，喂我……
005396	WORLD/AREAD093.EMI	11	{框05}{立绘0403}「オタオタするな‥！\n---\n少し、頭をひやせ。	{框05}{立绘0403}「别慌慌张张的‥！\n---\n先冷静冷静。
005397	WORLD/AREAD093.EMI	11	{框05}{立绘0403}「お前は、このパーティの\nリーダーなのでは\nないのか‥！？\n---\n{立绘0D08}‥‥‥	{框05}{立绘0403}「你不正是这支\n队伍的队长\n吗‥！？\n---\n{立绘0D08}……
005398	WORLD/AREAD093.EMI	11	{框03}{立绘C340}「プカプカ‥	{框03}{立绘C340}「浮浮沉沉‥
005399	WORLD/AREAD093.EMI	11	{框03}{立绘8645}「プカプカ‥\n---\nパブパブの連中が\n言ってたろ‥？\n---\nなるようにしか、ならない\n事だって、あるよ。\nトラちゃん‥\n---\n{立绘C540}‥ですね。	{框03}{立绘8645}「浮浮沉沉‥\n---\n小酒馆那帮人\n不是说过吗‥？\n---\n有些事啊\n只能听天由命。\n小虎‥\n---\n{立绘C540}‥是呢。
005401	WORLD/AREAD093.EMI	11	{框02}{立绘C140}「ええ、それで\n何か食べ物を\n探そうって‥\n---\n言ってたんです。	{框02}{立绘C140}「嗯，所以\n我们商量着\n去找些吃的‥\n---\n就这么说的。
005403	WORLD/AREAD093.EMI	11	{立绘0605}「ま、こんな島で\nしばらく休むってのも\n悪かないね‥\n---\n	{立绘0605}「嘛，在这种岛上\n休息一阵子\n也不坏嘛‥\n---\n
005405	WORLD/AREAD093.EMI	11	{立绘0E01}「これは‥\n---\nこの边りで、つりが\nできるって\n事でしょうかね‥	{立绘0E01}「这是‥\n---\n这一带可以\n钓鱼\n的意思吗‥
005406	WORLD/AREAD093.EMI	11	{框05}{立绘0101}「つれました？\n	{框05}{立绘0101}「钓到了吗？\n
005407	WORLD/AREAD093.EMI	11	{框05}{立绘0701}「これで‥\n食べ物も、心配しないで\nよさそうですね‥	{框05}{立绘0701}「这样一来‥\n吃的也不\n用发愁了呢‥
005408	WORLD/AREAD093.EMI	11	{框05}{立绘0101}「じゃ、みんなの所に\n戻りましょうか‥	{框05}{立绘0101}「那，回大家\n那里去吧‥
005409	WORLD/AREAD093.EMI	11	{框05}	{框05}
005410	WORLD/AREAD093.EMI	11	{框05}{立绘0701}「そうですか‥\n---\n	{框05}{立绘0701}「这样啊‥\n---\n
005411	WORLD/AREAD093.EMI	11	{框04}{立绘C040}	{框04}{立绘C040}
005412	WORLD/AREAD093.EMI	11	{框05}{立绘0101}「じゃ、がんばって下さいね\n	{框05}{立绘0101}「那，请加油哦\n
005413	WORLD/AREAD093.EMI	11	{框05}	{框05}
005414	WORLD/AREAD093.EMI	11	{框05}	{框05}
005415	WORLD/AREAD093.EMI	11	{框05}{立绘0701}「うんうん、じゃなくて\n	{框05}{立绘0701}「嗯嗯，不是啦\n
005416	WORLD/AREAD093.EMI	11	{框05}{立绘0701}「ごめんなさい\n	{框05}{立绘0701}「对不起\n
005417	WORLD/AREAD093.EMI	11	{框02}	{框02}
005418	WORLD/AREAD093.EMI	11	{框02}{立绘9049}「つめたーい‥\n---\n{队员04}さんも‥‥	{框02}{立绘9049}「好凉呀‥\n---\n{队员04}先生也……
005419	WORLD/AREAD093.EMI	11	{框02}{立绘9149}「気持ちいいですねー‥！	{框02}{立绘9149}「真舒服呢‥！
005420	WORLD/AREAD093.EMI	11	{框02}{立绘9249}「あー‥\n---\n{队员04}さんって\n意外に‥‥	{框02}{立绘9249}「啊‥\n---\n{队员04}先生\n意外地……
005421	WORLD/AREAD093.EMI	11	{框02}{立绘130A}「ふん‥‥\n---\n大きいからどうだと\n言うものでも、ないがな‥	{框02}{立绘130A}「哼……\n---\n块头大也不代表\n就怎么了不起‥
005422	WORLD/AREAD093.EMI	11	{框02}{立绘9449}「ばか、	{框02}{立绘9449}「笨蛋，
005423	WORLD/AREAD093.EMI	11	{框05}	{框05}
005424	WORLD/AREAD093.EMI	11	{框06}{立绘C240}「ああ‥‥\nすまなかったな‥\n---\nあさせが通れなくなって\nあせってしまって‥	{框06}{立绘C240}「啊……\n对不住了‥\n---\n浅滩过不去\n我就急了‥
005425	WORLD/AREAD093.EMI	11	{框05}{立绘0101}「きっと、すぐに\n通れるようになりますよ‥	{框05}{立绘0101}「一定很快\n就能通行了‥
005426	WORLD/AREAD093.EMI	11	{框06}{立绘C140}「	{框06}{立绘C140}「
005427	WORLD/AREAD093.EMI	11	{框06}{立绘0101}「兄さま、わたし達\nおさかなとって来ますね。	{框06}{立绘0101}「兄长，我们去\n抓鱼回来。
005428	WORLD/AREAD093.EMI	11	{立绘0504}「なるように、なる‥\nか‥‥‥	{立绘0504}「顺其自然\n吗……
005433	WORLD/AREAD093.EMI	11	{立绘0701}「どうしたんです\n	{立绘0701}「怎么了\n
005434	WORLD/AREAD093.EMI	11	{立绘0A01}「	{立绘0A01}「
005436	WORLD/AREAD093.EMI	11	{立绘8741}「ふたりは、いつか\nけっこんするんだろうなー\nって‥\n---\n{立绘8141}思ってたから\n{队员02}兄さま、って\n呼んでたんです。	{立绘8741}「我心想你们俩\n早晚\n会结婚‥\n---\n{立绘8141}所以就一直\n喊{队员02}兄长，\n来着。
005437	WORLD/AREAD093.EMI	11	{立绘C140}「好き、って言うより\nあこがれ‥かなぁ‥	{立绘C140}「与其说是喜欢\n不如说是憧憬‥吧‥
005438	WORLD/AREAD093.EMI	11	{立绘C140}「兄さまは、強くって\n何でもできて‥	{立绘C140}「兄长又强壮\n又什么都会‥
005439	WORLD/AREAD093.EMI	11	{框05}	{框05}
005440	WORLD/AREAD093.EMI	11	{框02}	{框02}
005441	WORLD/AREAD093.EMI	11	{框02}	{框02}
005442	WORLD/AREAD093.EMI	11	{框02}	{框02}
005447	WORLD/AREAD093.EMI	11	{立绘1504}「おい、見ろ！\nあさせが‥！	{立绘1504}「喂，快看！\n浅滩‥！
005448	WORLD/AREAD093.EMI	11	{立绘C140}「あさせが通れるように\nなったみたいです‥\n---\n行ってみましょう！	{立绘C140}「浅滩好像\n能通行了‥\n---\n我们过去吧！
005452	WORLD/AREAD093.EMI	11	{立绘0605}「だから言ったろ‥\nあせる事は、ないって。\n---\n	{立绘0605}「所以我说过‥\n用不着急。\n---\n
005454	WORLD/AREAD093.EMI	11	{框05}	{框05}
005456	WORLD/AREAD093.EMI	11	旅の記錄ができます‥	可记录旅程‥
005457	WORLD/AREAD093.EMI	11	中はからっぽだった。	里面是空的。
005458	WORLD/AREAD093.EMI	11	{道具0505}の\n竜水晶を手に入れて‥\n---\n『{道具DD04}』の力を\n身につけた！	获得了{道具0505}的\n龙水晶‥\n---\n掌握了『{道具DD04}』\n之力！
005459	WORLD/AREAD093.EMI	11	つり場はキレイに\nごみは持ち归りましょう。	钓鱼场请保持整洁\n垃圾请随手带走。
005460	WORLD/AREAD093.EMI	11	旅の記錄ができます‥休んでいく\n旅の記錄だけする\nやめておく	可记录旅程‥歇一歇再走\n只记录旅程\n先算了
005461	WORLD/AREAD101.EMI	13	おせんされるもり	被污染的森林
005464	WORLD/AREAD101.EMI	13	{立绘C640}「ぐっ、これは‥	{立绘C640}「呃，这是‥
005465	WORLD/AREAD101.EMI	13	{立绘C640}「呪いか！？	{立绘C640}「是诅咒！？
005466	WORLD/AREAD101.EMI	13	{立绘C640}「の、呪いなどと‥	{立绘C640}「什、什么诅咒‥
005467	WORLD/AREAD101.EMI	13	{立绘C640}「自らを‥滅ぼし\nかねない‥ものまでを‥\n---\n使うと‥いうのか‥‥‥\n---\nヒトは‥？	{立绘C640}「连那种‥足以\n毁灭自身的‥东西‥\n---\n也‥照用不误‥‥‥\n---\n人类‥？
005468	WORLD/AREAD101.EMI	13	{立绘8040}「おろかな‥‥\n---\nどこまでも‥、おろかな‥	{立绘8040}「愚蠢‥‥\n---\n何其‥、愚蠢啊‥
005469	WORLD/AREAD101.EMI	13	{立绘8141}「くくく‥	{立绘8141}「呵呵呵‥
005470	WORLD/AREAD101.EMI	13	{立绘8242}「くはは‥、ははは‥！	{立绘8242}「咳哈哈‥、哈哈哈‥！
005471	WORLD/AREAD102.EMI	11	おせんされるもり	被污染的森林
005474	WORLD/AREAD102.EMI	11	{立绘C640}「ぐっ、これは‥	{立绘C640}「呃，这是‥
005475	WORLD/AREAD102.EMI	11	{立绘C640}「呪いか！？	{立绘C640}「是诅咒！？
005476	WORLD/AREAD102.EMI	11	{立绘C640}「の、呪いなどと‥	{立绘C640}「什、什么诅咒‥
005477	WORLD/AREAD102.EMI	11	{立绘C640}「自らを‥滅ぼし\nかねない‥ものまでを‥\n---\n使うと‥いうのか‥‥‥\n---\nヒトは‥？	{立绘C640}「连那种‥足以\n毁灭自身的‥东西‥\n---\n也‥照用不误‥‥‥\n---\n人类‥？
005478	WORLD/AREAD102.EMI	11	{立绘8040}「おろかな‥‥\n---\nどこまでも‥、おろかな‥	{立绘8040}「愚蠢‥‥\n---\n何其‥、愚蠢啊‥
005479	WORLD/AREAD102.EMI	11	{立绘8141}「くくく‥	{立绘8141}「呵呵呵‥
005480	WORLD/AREAD102.EMI	11	{立绘8242}「くはは‥、ははは‥！	{立绘8242}「咳哈哈‥、哈哈哈‥！
005481	WORLD/AREAD104.EMI	11	かるでら	卡尔代拉
005482	WORLD/AREAD104.EMI	11	{立绘8040}「向こうにある山が\n火をふき始めたんだ‥	{立绘8040}「那边那座山\n开始喷火了‥
005483	WORLD/AREAD104.EMI	11	{立绘C640}「‥‥‥神、か。	{立绘C640}「‥‥‥神，吗。
005484	WORLD/AREAD104.EMI	11	{框06}{立绘C640}「お前が‥\n神をかたる者だな？	{框06}{立绘C640}「你就是‥\n妄自称神者吧？
005485	WORLD/AREAD104.EMI	11	{框05}{立绘0101}「おれ、かみ\nおまえ、だれよ、ちび？	{框05}{立绘0101}「俺，神\n你，谁啊，小不点？
005486	WORLD/AREAD104.EMI	11	{框06}{立绘C640}「お前は‥\n神などでは、ない。\n---\n{立绘8242}世界に、竜の気が高まり‥\nその力にえいきょうされた\n魔物が‥\n---\n自分を神だと\n思いこんでるにすぎない。	{框06}{立绘C640}「你‥\n并不是什么神。\n---\n{立绘8242}世界的龙气高涨‥\n受此力量影响的\n魔物‥\n---\n不过是错把\n自己当成了神。
005487	WORLD/AREAD104.EMI	11	{框05}{立绘0101}「なに、いってるか\nわからない、けど‥\n---\nばかに、した？	{框05}{立绘0101}「虽然不知道\n你在说什么‥\n---\n你，瞧不起我？
005488	WORLD/AREAD104.EMI	11	{框06}{立绘8343}「やはり、この世に\n神など、必要ない‥\n---\nそう、思わんか？	{框06}{立绘8343}「果然，这世上\n不需要神‥\n---\n你，不这么想吗？
005489	WORLD/AREAD104.EMI	11	{框05}{立绘0101}「ばかに、した？\nおれの、こと、ばかに、した？\n---\nころすー。	{框05}{立绘0101}「瞧不起，我？\n你，瞧不起，俺？\n---\n杀了你——。
005490	WORLD/AREAD104.EMI	11	{立绘C640}「うつろわざるものが‥\n---\n召喚され、世界に\n竜の気が高まると‥\n---\n魔物ですら、その気を受けて\n自分を、世界の王だと\n思いこむ‥‥	{立绘C640}「不变不易者‥\n---\n被召唤后，世界的\n龙气高涨之时‥\n---\n连魔物都会受其感染\n错把自己当成\n世界之王‥‥
005491	WORLD/AREAD104.EMI	11	{立绘0202}「ましてや、ヒトは‥！？	{立绘0202}「何况，人类‥！？
005492	WORLD/AREAD104.EMI	11	{立绘8444}「な、お、おめぇ‥\n---\n何を、やってたんだ？	{立绘8444}「喂，你、你小子‥\n---\n刚才，干啥去了？
005493	WORLD/AREAD104.EMI	11	{立绘8444}「おめぇ、山の神様に\n何かしただか！？	{立绘8444}「你小子，对山的神\n做了什么吧！？
005494	WORLD/AREAD104.EMI	11	{立绘8444}「そんな事‥\nふつう、できるワケねぇ‥\n---\nおめぇ‥、何者だ！？	{立绘8444}「那种事‥\n常人，根本做不到‥\n---\n你小子‥、到底是什么人！？
005495	WORLD/AREAD105.EMI	11	かるでら	卡尔代拉
005496	WORLD/AREAD105.EMI	11	{立绘8040}「向こうにある山が\n火をふき始めたんだ‥	{立绘8040}「那边那座山\n开始喷火了‥
005497	WORLD/AREAD105.EMI	11	{立绘C640}「‥‥‥神、か。	{立绘C640}「‥‥‥神，吗。
005498	WORLD/AREAD105.EMI	11	{框06}{立绘C640}「お前が‥\n神をかたる者だな？	{框06}{立绘C640}「你就是‥\n妄自称神者吧？
005499	WORLD/AREAD105.EMI	11	{框05}{立绘0101}「おれ、かみ\nおまえ、だれよ、ちび？	{框05}{立绘0101}「俺，神\n你，谁啊，小不点？
005500	WORLD/AREAD105.EMI	11	{框06}{立绘C640}「お前は‥\n神などでは、ない。\n---\n{立绘8242}世界に、竜の気が高まり‥\nその力にえいきょうされた\n魔物が‥\n---\n自分を神だと\n思いこんでるにすぎない。	{框06}{立绘C640}「你‥\n并不是什么神。\n---\n{立绘8242}世界的龙气高涨‥\n受此力量影响的\n魔物‥\n---\n不过是错把\n自己当成了神。
005501	WORLD/AREAD105.EMI	11	{框05}{立绘0101}「なに、いってるか\nわからない、けど‥\n---\nばかに、した？	{框05}{立绘0101}「虽然不知道\n你在说什么‥\n---\n你，瞧不起我？
005502	WORLD/AREAD105.EMI	11	{框06}{立绘8343}「やはり、この世に\n神など、必要ない‥\n---\nそう、思わんか？	{框06}{立绘8343}「果然，这世上\n不需要神‥\n---\n你，不这么想吗？
005503	WORLD/AREAD105.EMI	11	{框05}{立绘0101}「ばかに、した？\nおれの、こと、ばかに、した？\n---\nころすー。	{框05}{立绘0101}「瞧不起，我？\n你，瞧不起，俺？\n---\n杀了你——。
005504	WORLD/AREAD105.EMI	11	{立绘C640}「うつろわざるものが‥\n---\n召喚され、世界に\n竜の気が高まると‥\n---\n魔物ですら、その気を受けて\n自分を、世界の王だと\n思いこむ‥‥	{立绘C640}「不变不易者‥\n---\n被召唤后，世界的\n龙气高涨之时‥\n---\n连魔物都会受其感染\n错把自己当成\n世界之王‥‥
005505	WORLD/AREAD105.EMI	11	{立绘0202}「ましてや、ヒトは‥！？	{立绘0202}「何况，人类‥！？
005506	WORLD/AREAD105.EMI	11	{立绘8444}「な、お、おめぇ‥\n---\n何を、やってたんだ？	{立绘8444}「喂，你、你小子‥\n---\n刚才，干啥去了？
005507	WORLD/AREAD105.EMI	11	{立绘8444}「おめぇ、山の神様に\n何かしただか！？	{立绘8444}「你小子，对山的神\n做了什么吧！？
005508	WORLD/AREAD105.EMI	11	{立绘8444}「そんな事‥\nふつう、できるワケねぇ‥\n---\nおめぇ‥、何者だ！？	{立绘8444}「那种事‥\n常人，根本做不到‥\n---\n你小子‥、到底是什么人！？
005509	WORLD/AREAD106.EMI	11	水門のスイッチがある‥\n動かしてみますか？	这里有水闸的开关‥\n要试着动一动吗？
005510	WORLD/AREAD106.EMI	11	水門のスイッチがある‥\n動かしてみますか？動かす\nやめる	这里有水闸的开关‥\n要试着动一动吗？动一动\n算了
005511	WORLD/AREAD106.EMI	11	死んでいる‥‥	死了……
005512	WORLD/AREAD106.EMI	11	「ま、魔物が‥、魔物がっ！\n---\nユンナの奴が‥\n呪いの実驗なんか\nしてたからだ‥！	「魔，魔物‥，魔物啊！\n---\n都怪云娜那家伙‥\n搞什么诅咒\n实验‥！
005513	WORLD/AREAD106.EMI	11	「ああ‥？\n---\nユンナってのは、この建物で\n呪いの実驗してた\nやろうだよ‥\n---\nアイツのせいで、ここは\n魔物があふれちまったんだ！	「啊‥？\n---\n云娜就是在\n这座建筑里搞诅咒\n实验的家伙‥\n---\n都怪他，这里\n魔物才泛滥成灾！
005514	WORLD/AREAD108.EMI	11	ほこらいりぐつい	祠堂入内
005515	WORLD/AREAD108.EMI	11	ほこらの內に入らんと欲する者\n供物を棒げよ。	欲入祠堂者\n须献上供品。
005517	WORLD/AREAD108.EMI	11	{框03}	{框03}
005518	WORLD/AREAD108.EMI	11	{框03}	{框03}
005519	WORLD/AREAD108.EMI	11	{框04}{立绘C640}「何のつもりだ‥！？	{框04}{立绘C640}「你想干什么‥！？
005520	WORLD/AREAD108.EMI	11	{立绘C640}「自ら‥‥\n---\n自ら、供物となったと\n言うのか！？\n---\n我が、行く道に‥\n身を棒げたとでも？	{立绘C640}「自愿‥‥\n---\n自愿成为供品\n你是说！？\n---\n在我前行之路上‥\n献上己身？
005521	WORLD/AREAD108.EMI	11	{立绘8040}「く‥‥\n---\n好むと、好まざると\nまわりをまきこみ\nおし流してゆく‥	{立绘8040}「唔‥‥\n---\n不管愿不愿意\n都卷入周遭\n一路裹挟而去‥
005522	WORLD/AREAD108.EMI	11	{立绘C640}「強大な、流れ‥\n---\nうつろわざるもの、か‥	{立绘C640}「强大的，洪流‥\n---\n不变不易者，吗‥
005523	WORLD/AREAD108.EMI	11	つめたくなっている‥	正渐渐变冷‥
005525	WORLD/AREAD108.EMI	11	{道具0405}の\n竜水晶を手に入れて‥\n---\n『{道具DB04}』の力を\n身につけた！	{道具0405}的\n龙水晶已到手‥\n---\n掌握了\n『{道具DB04}』之力！
005527	WORLD/AREAD109.EMI	11	{立绘C240}「そうだな、後は‥\n---\n砂漠をこえるための\n砂船をどうするか‥	{立绘C240}「是啊，剩下‥\n---\n穿越沙漠要用的\n砂船怎么办‥
005529	WORLD/AREAD109.EMI	11	{立绘C240}「ふむ‥、ともかく‥\n---\n\n---\nシェドへ向かって‥\nそこで砂船を\n探してみよう‥！	{立绘C240}「嗯‥，总之‥\n---\n\n---\n先去谢德‥\n在那儿找找\n砂船吧‥！
005530	WORLD/AREAD109.EMI	11	イカダが浮いている‥\n乘ってみますか？	漂着木筏‥\n要乘上去吗？
005531	WORLD/AREAD109.EMI	11	{框21}\n操作の說明を讀みますか？はい\nいいえ	{框21}\n要阅读操作说明吗？是\n否
005532	WORLD/AREAD109.EMI	11	{框21}{打字02}\n---\n方向キーの左右でイカダを\n操作し、川を下っていきます。\n---\nイカダは岸にぶつかる度に\n小さくなってしまいます\n---\n完全に壊れてしまうと\n最初からやりなおしです\nうまく避けてください\n---\nとちゅう、川を流れてくる\n皮ぶくろを取れば\nポイントアップ！\n---\n\nもう一度、說明を讀みますか？はい\nいいえ	{框21}{打字02}\n---\n用方向键左右操作木筏\n顺流而下。\n---\n木筏每撞一次岸\n就会变小\n---\n完全坏掉的话\n就得从头再来\n请好好躲避\n---\n途中，捞起顺流而下的\n皮袋子就能\n加分！\n---\n\n要再读一次说明吗？是\n否
005533	WORLD/AREAD109.EMI	11	{框21}BONUS！\n\n---\n	{框21}BONUS！\n\n---\n
005534	WORLD/AREAD110.EMI	11	{框02}	{框02}
